id,prefecture_id,city_en,city_ja,special_district_ja
43484,43,"Tsunagi, Kumamoto",津奈木町,
43501,43,"Nishiki, Kumamoto",錦町,
43505,43,"Taragi, Kumamoto",多良木町,
43506,43,"Yunomae, Kumamoto",湯前町,
43507,43,"Mizukami, Kumamoto",水上村,
43510,43,"Sagara, Kumamoto",相良村,
43511,43,"Itsuki, Kumamoto",五木村,
43512,43,"Yamae, Kumamoto",山江村,
43513,43,"Kuma, Kumamoto",球磨村,
43514,43,"Asagiri, Kumamoto",あさぎり町,
43531,43,"Reihoku, Kumamoto",苓北町,
44201,44,Ōita (city),大分市,
44202,44,Beppu,別府市,
44203,44,"Nakatsu, Ōita",中津市,
44204,44,"Hita, Ōita",日田市,
44205,44,"Saiki, Ōita",佐伯市,
44206,44,"Usuki, Ōita",臼杵市,
44207,44,"Tsukumi, Ōita",津久見市,
44208,44,"Taketa, Ōita",竹田市,
44209,44,"Bungotakada, Ōita",豊後高田市,
44210,44,"Kitsuki, Ōita",杵築市,
44211,44,"Usa, Ōita",宇佐市,
44212,44,Bungo-ōno,豊後大野市,
44213,44,Yufu,由布市,
44214,44,Kunisaki,国東市,
44322,44,"Himeshima, Ōita",姫島村,
44341,44,"Hiji, Ōita",日出町,
44461,44,"Kokonoe, Ōita",九重町,
44462,44,"Kusu, Ōita",玖珠町,
45201,45,Miyazaki (city),宮崎市,
45202,45,Miyakonojō,都城市,
45203,45,"Nobeoka, Miyazaki",延岡市,
45204,45,"Nichinan, Miyazaki",日南市,
45205,45,"Kobayashi, Miyazaki",小林市,
45206,45,"Hyūga, Miyazaki",日向市,
45207,45,"Kushima, Miyazaki",串間市,
45208,45,"Saito, Miyazaki",西都市,
45209,45,"Ebino, Miyazaki",えびの市,
45341,45,"Mimata, Miyazaki",三股町,
45361,45,"Takaharu, Miyazaki",高原町,
45382,45,"Kunitomi, Miyazaki",国富町,
45383,45,"Aya, Miyazaki",綾町,
45401,45,"Takanabe, Miyazaki",高鍋町,
45402,45,"Shintomi, Miyazaki",新富町,
45403,45,"Nishimera, Miyazaki",西米良村,
45404,45,"Kijō, Miyazaki",木城町,
45405,45,"Kawaminami, Miyazaki",川南町,
45406,45,"Tsuno, Miyazaki",都農町,
45421,45,"Kadogawa, Miyazaki",門川町,
45429,45,"Morotsuka, Miyazaki",諸塚村,
45430,45,"Shiiba, Miyazaki",椎葉村,
45431,45,"Misato, Miyazaki",美郷町,
45441,45,"Takachiho, Miyazaki",高千穂町,
45442,45,"Hinokage, Miyazaki",日之影町,
45443,45,"Gokase, Miyazaki",五ヶ瀬町,
46201,46,Kagoshima,鹿児島市,
46203,46,"Kanoya, Kagoshima",鹿屋市,
46204,46,"Makurazaki, Kagoshima",枕崎市,
46206,46,"Akune, Kagoshima",阿久根市,
46208,46,"Izumi, Kagoshima",出水市,
46210,46,"Ibusuki, Kagoshima",指宿市,
46213,46,"Nishinoomote, Kagoshima",西之表市,
46214,46,"Tarumizu, Kagoshima",垂水市,
46215,46,"Satsumasendai, Kagoshima",薩摩川内市,
46216,46,"Hioki, Kagoshima",日置市,
46217,46,"Soo, Kagoshima",曽於市,
46218,46,"Kirishima, Kagoshima",霧島市,
46219,46,Ichikikushikino,いちき串木野市,
46220,46,Minamisatsuma,南さつま市,
46221,46,"Shibushi, Kagoshima",志布志市,
46222,46,"Amami, Kagoshima",奄美市,
46223,46,Minamikyūshū,南九州市,
46224,46,"Isa, Kagoshima",伊佐市,
46225,46,"Aira, Kagoshima",姶良市,
46303,46,"Mishima, Kagoshima",三島村,
46304,46,"Toshima, Kagoshima",十島村,
46392,46,"Satsuma, Kagoshima",さつま町,
46404,46,"Nagashima, Kagoshima",長島町,
46452,46,"Yūsui, Kagoshima",湧水町,
46468,46,"Ōsaki, Kagoshima",大崎町,
46482,46,"Higashikushira, Kagoshima",東串良町,
46490,46,"Kinkō, Kagoshima",錦江町,
46491,46,"Minamiōsumi, Kagoshima",南大隅町,
46492,46,"Kimotsuki, Kagoshima",肝付町,
46501,46,"Nakatane, Kagoshima",中種子町,
46502,46,"Minamitane, Kagoshima",南種子町,
46505,46,"Yakushima, Kagoshima",屋久島町,
46523,46,"Yamato, Kagoshima",大和村,
46524,46,Uken,宇検村,
46525,46,"Setouchi, Kagoshima",瀬戸内町,
46527,46,"Tatsugō, Kagoshima",龍郷町,
46529,46,"Kikai, Kagoshima",喜界町,
46530,46,"Tokunoshima, Kagoshima",徳之島町,
46531,46,"Amagi, Kagoshima",天城町,
46532,46,"Isen, Kagoshima",伊仙町,
46533,46,"Wadomari, Kagoshima",和泊町,
46534,46,"China, Kagoshima",知名町,
46535,46,"Yoron, Kagoshima",与論町,
47201,47,Naha,那覇市,
47205,47,"Ginowan, Okinawa",宜野湾市,
47207,47,"Ishigaki, Okinawa",石垣市,
47208,47,"Urasoe, Okinawa",浦添市,
47209,47,Nago,名護市,
47210,47,"Itoman, Okinawa",糸満市,
47211,47,Okinawa (city),沖縄市,
47212,47,"Tomigusuku, Okinawa",豊見城市,
47213,47,Uruma,うるま市,
47214,47,"Miyakojima, Okinawa",宮古島市,
47215,47,Nanjō,南城市,
47301,47,"Kunigami, Okinawa",国頭村,
47302,47,Ōgimi,大宜味村,
47303,47,"Higashi, Okinawa",東村,
47306,47,"Nakijin, Okinawa",今帰仁村,
47308,47,"Motobu, Okinawa",本部町,
47311,47,"Onna, Okinawa",恩納村,
47313,47,"Ginoza, Okinawa",宜野座村,
47314,47,"Kin, Okinawa",金武町,
47315,47,"Ie, Okinawa",伊江村,
47324,47,Yomitan,読谷村,
47325,47,"Kadena, Okinawa",嘉手納町,
47326,47,"Chatan, Okinawa",北谷町,
47327,47,"Kitanakagusuku, Okinawa",北中城村,
47328,47,"Nakagusuku, Okinawa",中城村,
47329,47,"Nishihara, Okinawa",西原町,
47348,47,"Yonabaru, Okinawa",与那原町,
47350,47,"Haebaru, Okinawa",南風原町,
47353,47,"Tokashiki, Okinawa",渡嘉敷村,
47354,47,"Zamami, Okinawa",座間味村,
47355,47,"Aguni, Okinawa",粟国村,
47356,47,"Tonaki, Okinawa",渡名喜村,
47357,47,"Minamidaitō, Okinawa",南大東村,
47358,47,"Kitadaitō, Okinawa",北大東村,
47359,47,"Iheya, Okinawa",伊平屋村,
47360,47,"Izena, Okinawa",伊是名村,
47361,47,"Kumejima, Okinawa",久米島町,
47362,47,"Yaese, Okinawa",八重瀬町,
47375,47,"Tarama, Okinawa",多良間村,
47381,47,"Taketomi, Okinawa",竹富町,
47382,47,"Yonaguni, Okinawa",与那国町,
,,,,
,,Kitashitara,,
,,Taiwan,,
